customer_id,age_category,income_category,loan_amount_category,loan_period_category,payment_failure_history,credit_rating,late_payment_last_month,inflation_rate,loan_interest_rate
10091,3,1,2,2,0,1,0,1.95%,5.50%
10092,2,1,3,2,0,4,1,1.95%,5.50%
10093,3,3,3,3,0,3,1,1.95%,5.50%
10094,3,2,3,3,0,2,1,1.95%,5.50%
10095,3,3,3,2,0,5,1,1.95%,5.50%
10096,3,3,2,3,0,1,0,1.95%,5.50%
10097,2,1,3,3,1,5,1,1.95%,5.50%
10098,4,3,2,2,1,5,1,1.95%,5.50%
10099,3,3,2,3,0,3,1,1.95%,5.50%
10100,3,3,3,2,1,5,1,1.95%,5.50%
10101,4,3,3,3,0,5,1,1.95%,5.50%
10102,3,3,3,2,0,1,0,1.95%,5.50%
10103,2,3,2,3,0,3,1,1.95%,5.50%
10104,2,3,3,2,0,2,1,1.95%,5.50%
10105,3,3,2,3,0,5,1,1.95%,5.50%
10106,1,2,2,2,0,5,1,1.95%,5.50%
10107,3,3,2,2,0,4,1,1.95%,5.50%
10108,3,3,2,3,1,2,1,1.95%,5.50%
10109,2,2,3,3,0,3,1,1.95%,5.50%
10110,2,3,2,3,0,2,1,1.95%,5.50%
10111,3,3,3,3,1,4,1,1.95%,5.50%
10112,2,3,3,3,0,1,0,1.95%,5.50%
10113,2,3,2,3,0,1,0,1.95%,5.50%
10114,3,2,2,3,0,5,1,1.95%,5.50%
10115,4,3,2,2,1,2,1,1.95%,5.50%
10116,2,2,3,3,0,3,1,1.95%,5.50%
10117,2,1,3,3,0,5,1,1.95%,5.50%
10118,1,3,3,3,1,5,1,1.95%,5.50%
10119,2,3,2,3,0,2,1,1.95%,5.50%
10120,3,1,3,2,0,4,1,1.95%,5.50%
10121,2,3,2,2,0,3,1,1.95%,5.50%
10122,3,2,2,3,0,2,1,1.95%,5.50%
10123,2,3,3,2,0,5,1,1.95%,5.50%
10124,1,3,3,3,0,2,1,1.95%,5.50%
10125,2,3,2,3,0,4,1,1.95%,5.50%
10126,3,3,3,2,0,4,1,1.95%,5.50%
10127,3,2,3,3,1,1,0,1.95%,5.50%
10128,2,2,2,3,0,2,1,1.95%,5.50%
10129,1,2,2,2,1,3,1,1.95%,5.50%
10130,3,3,2,2,1,1,0,1.95%,5.50%
10131,2,1,2,2,0,3,1,1.95%,5.50%
10132,3,2,2,3,0,4,1,1.95%,5.50%
10133,2,2,2,2,0,5,1,1.95%,5.50%
10134,3,3,3,3,0,4,1,1.95%,5.50%
10135,3,1,2,2,1,5,1,1.95%,5.50%
10136,3,3,2,2,1,1,0,1.95%,5.50%
10137,1,3,3,3,0,3,1,1.95%,5.50%
10138,1,3,2,2,0,4,1,1.95%,5.50%
10139,3,3,3,3,0,4,1,1.95%,5.50%
10140,2,3,2,2,0,3,1,1.95%,5.50%
10141,3,3,1,2,0,3,1,1.95%,5.50%
10142,3,3,1,3,0,4,1,1.95%,5.50%
10143,2,2,3,2,0,5,1,1.95%,5.50%
10144,3,3,2,2,0,2,1,1.95%,5.50%
10145,3,2,3,2,0,2,1,1.95%,5.50%
10146,3,2,3,3,1,4,1,1.95%,5.50%
10147,3,2,2,3,0,5,1,1.95%,5.50%
10148,1,2,3,2,0,2,1,1.95%,5.50%
10149,3,2,3,2,1,2,1,1.95%,5.50%
10150,4,3,3,2,0,2,1,1.95%,5.50%
10151,3,3,3,3,0,5,1,1.95%,5.50%
10152,1,3,2,3,0,5,1,1.95%,5.50%
10153,4,3,3,3,0,1,0,1.95%,5.50%
10154,3,3,3,2,0,5,1,1.95%,5.50%
10155,2,3,2,2,1,2,1,1.95%,5.50%
10156,2,3,2,3,0,3,1,1.95%,5.50%
10157,3,3,2,2,0,1,0,1.95%,5.50%
10158,2,3,2,3,0,1,0,1.95%,5.50%
10159,3,3,2,3,0,3,1,1.95%,5.50%
10160,2,2,3,3,0,5,1,1.95%,5.50%
10161,3,3,3,2,0,5,1,1.95%,5.50%
10162,1,2,2,3,0,3,1,1.95%,5.50%
10163,1,3,2,3,0,1,0,1.95%,5.50%
10164,1,3,2,3,0,3,1,1.95%,5.50%
10165,3,2,3,2,1,4,1,1.95%,5.50%
10166,3,3,1,3,1,1,0,1.95%,5.50%
10167,3,2,3,3,0,2,1,1.95%,5.50%
10168,3,3,2,3,1,4,1,1.95%,5.50%
10169,3,3,2,2,0,3,1,1.95%,5.50%
10170,2,3,2,3,0,5,1,1.95%,5.50%
10171,1,3,2,3,0,3,1,1.95%,5.50%
10172,2,2,3,2,1,4,1,1.95%,5.50%
10173,2,2,2,2,0,2,1,1.95%,5.50%
10174,3,3,2,3,0,3,1,1.95%,5.50%
10175,3,1,2,3,0,3,1,1.95%,5.50%
10176,2,2,2,3,0,3,1,1.95%,5.50%
10177,3,3,1,3,0,5,1,1.95%,5.50%
10178,3,3,2,3,0,5,1,1.95%,5.50%
10179,3,1,3,3,0,3,1,1.95%,5.50%
10180,2,3,2,3,0,2,1,1.95%,5.50%
10181,1,3,2,2,1,4,1,1.95%,5.50%
10182,2,2,3,3,0,1,0,1.95%,5.50%
10183,2,2,2,3,0,1,0,1.95%,5.50%
10184,3,2,3,2,0,5,1,1.95%,5.50%
10185,2,1,3,3,0,1,0,1.95%,5.50%
10186,1,3,3,1,0,1,0,1.95%,5.50%
10187,3,3,2,2,1,3,1,1.95%,5.50%
10188,3,2,2,2,1,5,1,1.95%,5.50%
10189,4,3,2,3,0,2,1,1.95%,5.50%
10190,3,2,2,3,0,1,0,1.95%,5.50%
10191,3,3,2,3,1,5,1,1.95%,5.50%
10192,3,3,2,3,0,4,1,1.95%,5.50%
10193,4,3,3,3,1,2,1,1.95%,5.50%
10194,2,3,3,2,1,5,1,1.95%,5.50%
10195,3,3,2,3,0,2,1,1.95%,5.50%
10196,1,3,3,3,0,5,1,1.95%,5.50%
10197,3,3,2,3,0,4,1,1.95%,5.50%
10198,3,2,3,3,0,1,0,1.95%,5.50%
10199,1,2,3,3,0,1,0,1.95%,5.50%
10200,2,3,3,2,0,4,1,1.95%,5.50%
10201,2,2,1,2,0,4,1,1.95%,5.50%
10202,3,3,2,2,1,1,0,1.95%,5.50%
10203,2,3,2,2,1,4,1,1.95%,5.50%
10204,3,2,3,2,0,2,1,1.95%,5.50%
10205,1,2,2,1,0,3,1,1.95%,5.50%
10206,4,2,3,2,0,4,1,1.95%,5.50%
10207,3,3,3,2,0,2,1,1.95%,5.50%
10208,3,2,2,2,0,5,1,1.95%,5.50%
10209,2,3,3,2,0,1,0,1.95%,5.50%
10210,3,3,2,2,0,5,1,1.95%,5.50%
10211,1,3,3,3,1,4,1,1.95%,5.50%
10212,2,3,3,2,0,4,1,1.95%,5.50%
10213,3,3,2,3,0,3,1,1.95%,5.50%
10214,3,3,2,1,0,1,0,1.95%,5.50%
10215,1,3,2,3,1,1,0,1.95%,5.50%
10216,3,3,2,2,1,4,1,1.95%,5.50%
10217,2,2,2,3,0,1,0,1.95%,5.50%
10218,3,1,2,2,0,4,1,1.95%,5.50%
10219,2,3,1,3,0,5,1,1.95%,5.50%
10220,3,3,2,2,1,2,1,1.95%,5.50%
10221,3,3,2,2,0,2,1,1.95%,5.50%
10222,3,1,2,2,0,1,0,1.95%,5.50%
10223,1,3,3,2,0,1,0,1.95%,5.50%
10224,1,3,3,3,0,1,0,1.95%,5.50%
10225,2,3,2,3,0,1,0,1.95%,5.50%
10226,3,3,3,3,0,5,1,1.95%,5.50%
10227,2,3,3,3,1,1,0,1.95%,5.50%
10228,2,3,3,2,1,1,0,1.95%,5.50%
10229,2,3,2,3,0,4,1,1.95%,5.50%
10230,3,2,3,2,0,3,1,1.95%,5.50%
10231,1,3,3,2,0,4,1,1.95%,5.50%
10232,4,3,2,2,1,2,1,1.95%,5.50%
10233,1,3,3,3,0,4,1,1.95%,5.50%
10234,2,3,3,2,0,2,1,1.95%,5.50%
10235,2,3,3,3,0,1,0,1.95%,5.50%
10236,3,3,3,2,1,2,1,1.95%,5.50%
10237,1,3,2,1,0,1,0,1.95%,5.50%
10238,2,2,2,1,0,5,1,1.95%,5.50%
10239,2,3,2,2,0,4,1,1.95%,5.50%
10240,3,3,1,3,0,4,1,1.95%,5.50%
10241,4,2,3,2,0,4,1,1.95%,5.50%
10242,2,3,3,2,0,1,0,1.95%,5.50%
10243,2,2,3,2,0,4,1,1.95%,5.50%
10244,2,2,3,2,0,5,1,1.95%,5.50%
10245,4,3,2,3,0,5,1,1.95%,5.50%
10246,4,3,2,2,0,4,1,1.95%,5.50%
10247,3,3,3,3,1,3,1,1.95%,5.50%
10248,3,1,2,1,0,4,1,1.95%,5.50%
10249,2,3,3,2,0,4,1,1.95%,5.50%
10250,3,2,3,3,0,3,1,1.95%,5.50%
10251,4,3,3,2,0,5,1,1.95%,5.50%
10252,2,3,3,3,0,5,1,1.95%,5.50%
10253,2,3,2,2,0,4,1,1.95%,5.50%
10254,1,3,2,2,0,1,0,1.95%,5.50%
10255,2,3,3,2,1,1,0,1.95%,5.50%
10256,1,2,2,2,0,5,1,1.95%,5.50%
10257,3,2,2,3,0,2,1,1.95%,5.50%
10258,3,3,3,2,0,2,1,1.95%,5.50%
10259,1,3,2,2,0,1,0,1.95%,5.50%
10260,1,2,3,2,1,4,1,1.95%,5.50%
10261,3,3,3,3,0,4,1,1.95%,5.50%
10262,3,3,3,2,0,3,1,1.95%,5.50%
10263,3,3,3,3,0,2,1,1.95%,5.50%
10264,3,3,2,3,0,3,1,1.95%,5.50%
10265,3,2,3,3,0,4,1,1.95%,5.50%
10266,2,3,3,2,0,2,1,1.95%,5.50%
10267,3,3,2,3,0,2,1,1.95%,5.50%
10268,3,3,3,3,1,3,1,1.95%,5.50%
10269,3,3,2,3,0,3,1,1.95%,5.50%
10270,1,1,2,2,1,4,1,1.95%,5.50%
10271,2,3,2,2,0,1,0,1.95%,5.50%
10272,1,3,2,3,0,3,1,1.95%,5.50%
10273,3,3,1,3,0,2,1,1.95%,5.50%
10274,3,2,2,3,1,4,1,1.95%,5.50%
10275,1,3,3,3,1,3,1,1.95%,5.50%
10276,3,3,3,2,1,1,0,1.95%,5.50%
10277,3,2,2,3,0,2,1,1.95%,5.50%
10278,3,2,3,3,0,2,1,1.95%,5.50%
10279,3,2,1,3,1,5,1,1.95%,5.50%
10280,2,2,3,3,0,2,1,1.95%,5.50%
10281,2,2,2,3,0,2,1,1.95%,5.50%
10282,3,3,3,3,0,1,0,1.95%,5.50%
10283,2,3,2,3,0,2,1,1.95%,5.50%
10284,3,3,3,2,0,5,1,1.95%,5.50%
10285,2,3,3,2,0,1,0,1.95%,5.50%
10286,1,3,2,2,0,2,1,1.95%,5.50%
10287,3,3,3,3,0,2,1,1.95%,5.50%
10288,3,3,2,3,0,1,0,1.95%,5.50%
10289,3,2,3,3,1,4,1,1.95%,5.50%
10290,3,2,3,3,0,4,1,1.95%,5.50%
10291,3,1,3,3,0,1,0,1.95%,5.50%
10292,4,3,1,2,0,1,0,1.95%,5.50%
10293,2,3,3,2,0,4,1,1.95%,5.50%
10294,1,3,2,3,0,1,0,1.95%,5.50%
10295,2,3,3,2,0,1,0,1.95%,5.50%
10296,2,3,2,2,0,1,0,1.95%,5.50%
10297,3,2,3,3,1,2,1,1.95%,5.50%
10298,3,3,3,2,0,3,1,1.95%,5.50%
10299,2,3,2,3,0,5,1,1.95%,5.50%
10300,2,1,2,2,0,4,1,1.95%,5.50%
10301,3,3,2,2,0,4,1,1.95%,5.50%
10302,3,3,2,2,1,1,0,1.95%,5.50%
10303,3,3,3,2,0,5,1,1.95%,5.50%
10304,4,2,3,3,0,2,1,1.95%,5.50%
10305,1,1,2,3,0,4,1,1.95%,5.50%
10306,2,3,2,2,0,1,0,1.95%,5.50%
10307,3,2,2,3,0,2,1,1.95%,5.50%
10308,3,3,3,2,0,4,1,1.95%,5.50%
10309,3,3,2,2,0,4,1,1.95%,5.50%
10310,1,1,2,2,0,2,1,1.95%,5.50%
10311,2,3,1,3,1,3,1,1.95%,5.50%
10312,2,2,3,2,0,1,0,1.95%,5.50%
10313,1,2,3,3,1,1,0,1.95%,5.50%
10314,3,3,2,2,0,5,1,1.95%,5.50%
10315,2,3,3,3,0,3,1,1.95%,5.50%
10316,2,3,2,2,0,2,1,1.95%,5.50%
10317,3,2,2,3,1,2,1,1.95%,5.50%
10318,3,2,3,3,0,4,1,1.95%,5.50%
10319,1,2,3,2,0,1,0,1.95%,5.50%
10320,4,3,2,2,0,4,1,1.95%,5.50%
10321,3,3,2,3,0,3,1,1.95%,5.50%
10322,3,2,3,3,0,4,1,1.95%,5.50%
10323,3,3,3,3,0,2,1,1.95%,5.50%
10324,2,2,3,3,0,4,1,1.95%,5.50%
10325,3,3,3,2,0,1,0,1.95%,5.50%
10326,2,3,3,3,0,3,1,1.95%,5.50%
10327,3,3,2,3,0,1,0,1.95%,5.50%
10328,3,3,2,2,0,5,1,1.95%,5.50%
10329,1,3,3,3,0,3,1,1.95%,5.50%
10330,3,2,1,2,0,2,1,1.95%,5.50%
10331,3,3,3,3,0,1,0,1.95%,5.50%
10332,2,3,2,2,1,3,1,1.95%,5.50%
10333,2,2,1,3,1,4,1,1.95%,5.50%
10334,2,3,2,2,0,5,1,1.95%,5.50%
10335,3,3,3,2,0,2,1,1.95%,5.50%
10336,3,3,3,3,0,2,1,1.95%,5.50%
10337,4,3,2,3,1,3,1,1.95%,5.50%
10338,3,3,3,2,0,2,1,1.95%,5.50%
10339,3,3,2,3,0,1,0,1.95%,5.50%
10340,3,3,2,2,1,2,1,1.95%,5.50%
10341,2,3,3,2,0,1,0,1.95%,5.50%
10342,3,3,2,3,1,2,1,1.95%,5.50%
10343,2,3,2,2,0,1,0,1.95%,5.50%
10344,2,3,3,2,0,5,1,1.95%,5.50%
10345,3,3,2,3,0,1,0,1.95%,5.50%
10346,3,3,2,2,0,5,1,1.95%,5.50%
10347,3,3,3,2,0,1,0,1.95%,5.50%
10348,1,3,2,3,0,1,0,1.95%,5.50%
10349,2,3,2,2,0,2,1,1.95%,5.50%
10350,1,1,3,2,1,5,1,1.95%,5.50%
10351,2,3,3,2,0,1,0,1.95%,5.50%
10352,3,3,2,3,0,1,0,1.95%,5.50%
10353,3,3,2,3,1,4,1,1.95%,5.50%
10354,3,2,2,2,0,2,1,1.95%,5.50%
10355,2,2,3,2,0,1,0,1.95%,5.50%
10356,3,3,2,3,0,1,0,1.95%,5.50%
10357,1,3,3,3,0,4,1,1.95%,5.50%
10358,1,3,3,2,0,2,1,1.95%,5.50%
10359,3,3,2,3,0,1,0,1.95%,5.50%
10360,2,2,3,2,0,5,1,1.95%,5.50%
10361,2,3,2,2,0,2,1,1.95%,5.50%
10362,2,3,3,2,1,4,1,1.95%,5.50%
10363,3,3,3,3,1,1,0,1.95%,5.50%
10364,3,2,3,2,0,5,1,1.95%,5.50%
10365,3,3,3,2,1,5,1,1.95%,5.50%
10366,1,2,2,3,0,2,1,1.95%,5.50%
10367,3,3,2,2,0,4,1,1.95%,5.50%
10368,3,3,3,3,1,5,1,1.95%,5.50%
10369,3,3,3,3,0,1,0,1.95%,5.50%
10370,2,3,2,3,0,1,0,1.95%,5.50%
10371,2,1,2,3,1,2,1,1.95%,5.50%
10372,3,1,1,3,0,1,0,1.95%,5.50%
10373,2,3,2,3,0,4,1,1.95%,5.50%
10374,2,3,2,2,1,1,0,1.95%,5.50%
10375,2,2,2,3,0,1,0,1.95%,5.50%
10376,4,2,3,3,0,5,1,1.95%,5.50%
10377,2,2,3,2,0,3,1,1.95%,5.50%
10378,3,2,3,2,0,4,1,1.95%,5.50%
10379,2,3,3,2,0,5,1,1.95%,5.50%
10380,4,3,3,2,1,5,1,1.95%,5.50%
10381,1,2,3,3,0,4,1,1.95%,5.50%
10382,2,2,2,2,0,4,1,1.95%,5.50%
10383,2,2,2,3,0,2,1,1.95%,5.50%
10384,3,3,2,2,0,5,1,1.95%,5.50%
10385,3,3,3,2,0,4,1,1.95%,5.50%
10386,1,3,3,3,0,4,1,1.95%,5.50%
10387,3,2,3,2,0,3,1,1.95%,5.50%
10388,3,3,2,2,0,3,1,1.95%,5.50%
10389,2,3,2,2,0,2,1,1.95%,5.50%
10390,3,3,3,3,0,2,1,1.95%,5.50%
10391,3,3,3,3,0,2,1,1.95%,5.50%
10392,4,3,3,3,0,1,0,1.95%,5.50%
10393,3,3,2,1,0,5,1,1.95%,5.50%
10394,3,3,3,2,0,4,1,1.95%,5.50%
10395,2,3,2,2,0,5,1,1.95%,5.50%
10396,2,3,3,3,0,4,1,1.95%,5.50%
10397,3,3,3,3,0,5,1,1.95%,5.50%
10398,2,3,3,3,0,4,1,1.95%,5.50%
10399,3,3,2,3,0,1,0,1.95%,5.50%
10400,3,3,2,3,0,3,1,1.95%,5.50%
10401,4,2,3,3,0,1,0,1.95%,5.50%
10402,3,3,3,3,0,5,1,1.95%,5.50%
10403,2,2,1,3,0,5,1,1.95%,5.50%
10404,3,2,3,3,0,2,1,1.95%,5.50%
10405,1,3,3,2,0,1,0,1.95%,5.50%
10406,1,3,2,2,1,2,1,1.95%,5.50%
10407,4,2,3,2,1,4,1,1.95%,5.50%
10408,1,3,3,2,0,4,1,1.95%,5.50%
10409,3,3,3,2,0,3,1,1.95%,5.50%
10410,3,3,2,3,0,3,1,1.95%,5.50%
10411,3,3,3,2,0,1,0,1.95%,5.50%
10412,3,3,2,2,1,1,0,1.95%,5.50%
10413,2,3,3,3,0,1,0,1.95%,5.50%
10414,3,3,3,2,0,1,0,1.95%,5.50%
10415,1,3,3,3,0,4,1,1.95%,5.50%
10416,2,3,2,3,0,1,0,1.95%,5.50%
10417,3,3,3,3,1,3,1,1.95%,5.50%
10418,3,3,2,2,0,3,1,1.95%,5.50%
10419,2,3,2,3,0,1,0,1.95%,5.50%
10420,2,2,2,2,1,3,1,1.95%,5.50%
10421,3,3,3,2,0,4,1,1.95%,5.50%
10422,2,2,3,3,0,5,1,1.95%,5.50%
10423,3,3,3,2,0,4,1,1.95%,5.50%
10424,3,2,2,3,0,2,1,1.95%,5.50%
10425,3,2,3,3,0,4,1,1.95%,5.50%
10426,3,3,3,2,0,4,1,1.95%,5.50%
10427,3,3,2,3,0,5,1,1.95%,5.50%
10428,3,2,2,2,1,3,1,1.95%,5.50%
10429,1,1,3,3,0,1,0,1.95%,5.50%
10430,1,2,3,2,0,2,1,1.95%,5.50%
10431,2,1,3,2,0,5,1,1.95%,5.50%
10432,3,3,2,3,0,1,0,1.95%,5.50%
10433,2,2,3,3,0,2,1,1.95%,5.50%
10434,2,1,3,3,0,5,1,1.95%,5.50%
10435,2,2,2,3,0,2,1,1.95%,5.50%
10436,1,3,2,3,0,3,1,1.95%,5.50%
10437,3,3,3,3,0,5,1,1.95%,5.50%
10438,1,3,2,3,0,3,1,1.95%,5.50%
10439,2,3,3,2,0,1,0,1.95%,5.50%
10440,3,3,3,3,0,5,1,1.95%,5.50%
10441,3,3,3,3,0,1,0,1.95%,5.50%
10442,2,2,2,2,0,2,1,1.95%,5.50%
10443,1,2,2,3,0,4,1,1.95%,5.50%
10444,2,3,3,3,0,1,0,1.95%,5.50%
10445,3,3,3,3,1,1,0,1.95%,5.50%
10446,2,2,3,2,0,4,1,1.95%,5.50%
10447,2,1,2,2,0,3,1,1.95%,5.50%
10448,3,3,3,2,0,2,1,1.95%,5.50%
10449,3,3,3,2,0,1,0,1.95%,5.50%
10450,2,3,3,2,0,2,1,1.95%,5.50%
10451,3,3,3,3,0,4,1,1.95%,5.50%
10452,3,2,3,3,0,3,1,1.95%,5.50%
10453,3,3,3,2,0,5,1,1.95%,5.50%
10454,3,3,2,2,0,5,1,1.95%,5.50%
10455,2,3,1,3,0,1,0,1.95%,5.50%
10456,2,3,2,1,0,1,0,1.95%,5.50%
10457,2,3,2,3,0,3,1,1.95%,5.50%
10458,3,1,3,3,0,5,1,1.95%,5.50%
10459,2,1,3,3,1,2,1,1.95%,5.50%
10460,2,3,2,2,0,2,1,1.95%,5.50%
10461,3,2,2,3,0,2,1,1.95%,5.50%
10462,4,3,3,2,0,3,1,1.95%,5.50%
10463,3,1,3,3,0,5,1,1.95%,5.50%
10464,2,3,3,2,0,4,1,1.95%,5.50%
10465,1,2,2,3,1,2,1,1.95%,5.50%
10466,3,3,2,3,0,4,1,1.95%,5.50%
10467,2,3,3,3,1,1,0,1.95%,5.50%
10468,3,2,3,2,0,2,1,1.95%,5.50%
10469,2,3,3,3,0,5,1,1.95%,5.50%
10470,3,2,2,3,1,3,1,1.95%,5.50%
10471,3,2,3,3,0,5,1,1.95%,5.50%
10472,4,2,3,1,0,3,1,1.95%,5.50%
10473,3,3,2,2,1,1,0,1.95%,5.50%
10474,4,3,3,3,0,2,1,1.95%,5.50%
10475,2,3,2,3,0,4,1,1.95%,5.50%
10476,1,3,2,3,0,3,1,1.95%,5.50%
10477,3,3,3,3,0,1,0,1.95%,5.50%
10478,3,2,3,2,0,5,1,1.95%,5.50%
10479,3,3,3,3,0,5,1,1.95%,5.50%
10480,1,3,2,2,0,4,1,1.95%,5.50%
10481,3,2,2,2,0,2,1,1.95%,5.50%
10482,1,3,3,3,0,5,1,1.95%,5.50%
10483,2,1,2,3,0,4,1,1.95%,5.50%
10484,2,3,3,3,0,1,0,1.95%,5.50%
10485,2,1,3,2,0,1,0,1.95%,5.50%
10486,3,2,2,2,0,4,1,1.95%,5.50%
10487,3,2,3,3,0,3,1,1.95%,5.50%
10488,3,1,3,2,1,4,1,1.95%,5.50%
10489,3,3,2,2,0,2,1,1.95%,5.50%
10490,2,3,1,3,1,1,0,1.95%,5.50%
10491,3,3,2,3,0,5,1,1.95%,5.50%
10492,3,3,2,2,0,3,1,1.95%,5.50%
10493,2,1,2,3,1,2,1,1.95%,5.50%
10494,3,3,3,3,0,5,1,1.95%,5.50%
10495,3,3,2,2,0,4,1,1.95%,5.50%
10496,2,3,2,2,0,5,1,1.95%,5.50%
10497,3,3,3,3,0,3,1,1.95%,5.50%
10498,1,1,3,2,1,5,1,1.95%,5.50%
10499,3,3,2,3,0,4,1,1.95%,5.50%
10500,3,3,3,2,0,2,1,1.95%,5.50%
10501,2,2,1,3,0,1,0,1.95%,5.50%
10502,3,2,2,3,0,1,0,1.95%,5.50%
10503,3,3,3,2,0,2,1,1.95%,5.50%
10504,3,3,3,3,0,4,1,1.95%,5.50%
10505,1,3,3,3,1,3,1,1.95%,5.50%
10506,4,1,2,2,0,5,1,1.95%,5.50%
10507,3,3,3,2,0,5,1,1.95%,5.50%
10508,4,3,1,2,1,5,1,1.95%,5.50%
10509,3,3,3,3,0,2,1,1.95%,5.50%
10510,3,3,2,3,0,5,1,1.95%,5.50%
10511,1,1,2,2,0,3,1,1.95%,5.50%
10512,4,2,3,2,1,4,1,1.95%,5.50%
10513,4,3,2,3,1,3,1,1.95%,5.50%
10514,3,3,2,3,0,2,1,1.95%,5.50%
10515,3,3,3,3,0,3,1,1.95%,5.50%
10516,1,3,3,3,0,5,1,1.95%,5.50%
10517,3,2,2,3,0,5,1,1.95%,5.50%
10518,1,3,3,3,0,3,1,1.95%,5.50%
10519,3,2,2,2,0,1,0,1.95%,5.50%
10520,1,3,2,3,0,3,1,1.95%,5.50%
10521,3,3,3,3,0,1,0,1.95%,5.50%
10522,3,3,3,2,0,1,0,1.95%,5.50%
10523,2,3,2,1,0,4,1,1.95%,5.50%
10524,2,3,2,3,0,1,0,1.95%,5.50%
10525,1,2,2,2,0,5,1,1.95%,5.50%
10526,2,2,3,3,0,1,0,1.95%,5.50%
10527,3,3,2,3,0,4,1,1.95%,5.50%
10528,2,3,2,2,0,4,1,1.95%,5.50%
10529,3,3,2,2,0,5,1,1.95%,5.50%
10530,3,2,3,3,0,4,1,1.95%,5.50%
10531,2,3,2,3,0,4,1,1.95%,5.50%
10532,3,3,1,3,0,4,1,1.95%,5.50%
10533,3,3,2,3,0,2,1,1.95%,5.50%
10534,2,2,2,2,0,3,1,1.95%,5.50%
10535,2,3,3,2,0,1,0,1.95%,5.50%
10536,3,3,3,3,0,4,1,1.95%,5.50%
10537,2,2,3,2,0,2,1,1.95%,5.50%
10538,3,3,3,2,0,2,1,1.95%,5.50%
10539,1,3,2,3,0,5,1,1.95%,5.50%
10540,2,3,3,3,0,5,1,1.95%,5.50%
10541,3,3,1,3,1,5,1,1.95%,5.50%
10542,3,3,3,2,0,1,0,1.95%,5.50%
10543,3,2,2,2,0,3,1,1.95%,5.50%
10544,3,2,2,3,0,3,1,1.95%,5.50%
10545,3,1,2,3,0,5,1,1.95%,5.50%
10546,3,3,3,2,0,4,1,1.95%,5.50%
10547,2,3,1,2,0,2,1,1.95%,5.50%
10548,3,3,3,3,1,4,1,1.95%,5.50%
10549,3,3,2,3,0,1,0,1.95%,5.50%
10550,1,3,2,3,1,5,1,1.95%,5.50%
10551,3,3,3,3,0,1,0,1.95%,5.50%
10552,3,3,2,3,0,4,1,1.95%,5.50%
10553,2,2,3,3,0,1,0,1.95%,5.50%
10554,3,3,3,3,0,2,1,1.95%,5.50%
10555,3,3,2,3,0,3,1,1.95%,5.50%
10556,2,3,2,3,0,3,1,1.95%,5.50%
10557,3,2,3,3,0,3,1,1.95%,5.50%
10558,4,3,3,2,0,5,1,1.95%,5.50%
10559,2,3,3,3,1,2,1,1.95%,5.50%
10560,2,3,2,2,1,5,1,1.95%,5.50%
10561,4,3,3,2,0,2,1,1.95%,5.50%
10562,1,2,2,3,0,1,0,1.95%,5.50%
10563,3,3,2,3,0,1,0,1.95%,5.50%
10564,3,3,3,2,0,2,1,1.95%,5.50%
10565,2,2,2,2,0,3,1,1.95%,5.50%
10566,2,2,2,2,0,3,1,1.95%,5.50%
10567,3,3,3,2,0,1,0,1.95%,5.50%
10568,3,2,3,3,0,2,1,1.95%,5.50%
10569,1,2,2,3,0,5,1,1.95%,5.50%
10570,3,2,3,3,1,5,1,1.95%,5.50%
10571,4,3,2,3,1,3,1,1.95%,5.50%
10572,2,3,3,2,0,3,1,1.95%,5.50%
10573,4,2,2,3,0,5,1,1.95%,5.50%
10574,3,3,2,2,1,2,1,1.95%,5.50%
10575,3,3,3,3,0,3,1,1.95%,5.50%
10576,3,3,2,3,0,5,1,1.95%,5.50%
10577,2,2,2,3,0,5,1,1.95%,5.50%
10578,3,3,2,1,1,5,1,1.95%,5.50%
10579,3,3,3,2,0,3,1,1.95%,5.50%
10580,3,1,2,1,0,1,0,1.95%,5.50%
10581,3,3,3,2,0,3,1,1.95%,5.50%
10582,2,3,3,3,0,3,1,1.95%,5.50%
10583,3,3,2,2,0,1,0,1.95%,5.50%
10584,2,3,2,2,0,3,1,1.95%,5.50%
10585,4,2,2,2,0,5,1,1.95%,5.50%
10586,3,2,2,3,0,1,0,1.95%,5.50%
10587,2,3,2,2,0,4,1,1.95%,5.50%
10588,3,2,2,2,1,4,1,1.95%,5.50%
10589,1,3,3,3,0,5,1,1.95%,5.50%
10590,2,3,3,2,1,4,1,1.95%,5.50%
10591,2,3,3,3,0,5,1,1.95%,5.50%
10592,1,3,2,3,0,1,0,1.95%,5.50%
10593,2,3,3,3,0,1,0,1.95%,5.50%
10594,4,2,3,3,1,4,1,1.95%,5.50%
10595,3,3,2,2,0,4,1,1.95%,5.50%
10596,1,3,3,3,0,1,0,1.95%,5.50%
10597,3,3,3,2,1,1,0,1.95%,5.50%
10598,2,2,2,2,0,3,1,1.95%,5.50%
10599,3,2,2,2,1,3,1,1.95%,5.50%
10600,2,3,2,3,0,5,1,1.95%,5.50%
10601,3,3,2,2,0,4,1,1.95%,5.50%
10602,1,3,3,2,1,5,1,1.95%,5.50%
10603,3,3,2,2,0,4,1,1.95%,5.50%
10604,2,3,2,2,1,4,1,1.95%,5.50%
10605,3,2,1,1,0,4,1,1.95%,5.50%
10606,2,2,3,3,0,2,1,1.95%,5.50%
